k141_2283518	6xylanase	29.189	185	94	6	3806	3252	150	297	1.34e-13	67.0
k141_2283518	6xylanase	31.858	113	58	6	5585	5283	79	184	5.20e-07	46.2
k141_2283518	4RecName:	27.568	185	97	6	3806	3252	150	297	2.59e-13	66.2
k141_2283518	4RecName:	33.028	109	62	5	5585	5283	79	184	2.50e-07	47.0
k141_2283518	1xylanase	28.151	238	126	11	3806	3111	154	352	2.01e-10	57.0
k141_2283518	1xylanase	27.778	180	108	7	5795	5283	22	188	9.58e-07	45.4
k141_2283518	3xylanase	27.686	242	122	10	3806	3111	154	352	6.53e-10	55.5
k141_2283518	11xylanase	27.511	229	124	11	3788	3114	452	642	1.43e-07	48.5
k141_2283518	11xylanase	37.037	54	34	0	5585	5424	386	439	7.49e-07	45.8
k141_2283518	9xylanase	25.000	200	116	8	3701	3111	126	294	5.79e-06	42.4
k141_4202823	11xylanase	32.902	386	190	14	2217	1114	341	675	1.87e-50	182
k141_4202823	9xylanase	28.108	370	203	12	2193	1120	8	326	3.31e-44	155
k141_4202823	3xylanase	29.243	383	187	15	2169	1114	61	390	1.16e-37	137
k141_4202823	4RecName:	28.608	388	205	15	2175	1114	54	403	3.40e-36	134
k141_4202823	1xylanase	27.833	406	194	15	2193	1114	53	405	9.34e-36	132
k141_4202823	6xylanase	28.608	388	205	15	2175	1114	54	403	1.38e-35	132
k141_4202823	5xylanase	29.818	275	150	14	1911	1105	98	335	8.18e-21	87.4
k141_4524688	10xylanase	29.730	111	60	4	314	598	871	979	9.27e-08	41.2
k141_6763953	9xylanase	34.405	311	182	5	13984	14910	33	323	1.09e-55	189
k141_6763953	4RecName:	31.322	348	190	6	13831	14838	42	352	2.76e-48	170
k141_6763953	11xylanase	31.436	369	205	11	13837	14928	351	676	7.30e-47	172
k141_6763953	6xylanase	30.747	348	192	6	13831	14838	42	352	9.79e-47	166
k141_6763953	1xylanase	31.214	346	189	8	13846	14847	52	360	8.00e-46	163
k141_6763953	3xylanase	30.154	325	193	7	13984	14910	79	385	4.20e-44	157
k141_6763953	5xylanase	32.301	226	145	4	13951	14625	42	260	9.60e-35	130
k141_8365510	10xylanase	29.630	81	53	2	977	1210	918	997	2.98e-08	45.8
k141_3241744	3xylanase	36.500	200	94	5	562	50	196	391	6.39e-37	122
k141_3241744	1xylanase	33.953	215	94	5	562	50	196	406	1.17e-34	117
k141_3241744	6xylanase	33.333	219	96	6	568	50	190	404	3.25e-32	110
k141_3241744	4RecName:	32.420	219	98	5	568	50	190	404	1.11e-30	106
k141_3241744	9xylanase	31.551	187	103	6	535	44	147	331	3.19e-28	98.6
k141_3241744	11xylanase	32.432	185	102	7	541	50	494	676	1.10e-25	93.2
k141_3241744	5xylanase	32.948	173	98	8	508	35	169	338	2.49e-14	60.5
k141_3241744	10xylanase	28.070	171	103	7	544	65	724	885	1.02e-13	58.9
k141_8044785	1xylanase	35.398	113	56	3	21	341	168	269	1.19e-10	54.3
k141_8044785	3xylanase	33.036	112	60	2	21	341	168	269	1.06e-09	51.2
k141_8044785	4RecName:	32.143	112	61	3	21	341	164	265	2.43e-09	50.1
k141_8044785	6xylanase	31.250	112	62	3	21	341	164	265	5.78e-09	48.9
k141_8044785	11xylanase	25.610	246	129	11	21	680	460	677	1.10e-07	45.1
k141_8044785	9xylanase	21.368	234	140	9	30	665	114	325	4.74e-06	39.3
k141_39474	4RecName:	44.048	84	47	0	254	3	40	123	1.44e-18	72.4
k141_39474	1xylanase	46.053	76	40	1	230	3	53	127	6.54e-18	70.9
k141_39474	3xylanase	43.421	76	42	1	230	3	53	127	1.93e-17	69.3
k141_39474	6xylanase	40.476	84	50	0	254	3	40	123	9.38e-17	67.4
k141_39474	9xylanase	42.857	77	42	1	233	3	7	81	3.62e-14	59.7
k141_39474	11xylanase	36.842	76	48	0	230	3	355	430	1.45e-13	58.2
k141_39474	5xylanase	42.553	47	27	0	143	3	55	101	1.51e-08	43.1
k141_6764316	9xylanase	32.857	140	65	8	427	32	126	244	1.99e-13	57.4
k141_6764316	1xylanase	33.571	140	69	8	430	26	182	302	3.73e-10	48.1
k141_6764316	3xylanase	30.216	139	75	6	430	26	182	302	6.83e-10	47.4
k141_6764316	11xylanase	28.188	149	81	8	454	32	464	594	1.80e-09	46.2
k141_6764316	4RecName:	33.333	138	68	8	430	32	178	296	4.59e-09	44.7
k141_6764316	5xylanase	31.618	136	72	5	418	23	145	263	1.10e-08	43.5
k141_6764316	6xylanase	31.884	138	70	8	430	32	178	296	1.63e-08	43.1
k141_6764322	9xylanase	32.374	139	65	8	1482	1874	127	244	3.78e-11	54.3
k141_6764322	10xylanase	26.733	202	110	8	624	1136	112	306	4.09e-11	55.5
k141_6764322	4RecName:	40.909	66	39	0	225	422	65	130	2.28e-10	52.4
k141_6764322	4RecName:	32.432	148	74	9	1452	1874	168	296	7.24e-09	47.4
k141_6764322	11xylanase	40.000	55	33	0	258	422	383	437	1.34e-09	50.1
k141_6764322	11xylanase	28.667	150	79	9	1452	1874	464	594	2.74e-08	45.8
k141_6764322	1xylanase	32.667	150	75	9	1452	1880	172	302	1.44e-09	49.7
k141_6764322	1xylanase	35.714	56	36	0	255	422	79	134	2.56e-06	39.3
k141_6764322	3xylanase	29.530	149	81	7	1452	1880	172	302	1.77e-09	49.3
k141_6764322	3xylanase	35.714	56	36	0	255	422	79	134	4.53e-06	38.5
k141_6764322	6xylanase	37.879	66	41	0	225	422	65	130	1.07e-08	47.0
k141_6764322	6xylanase	31.757	148	75	9	1452	1874	168	296	2.30e-08	45.8
k141_6764322	5xylanase	28.485	165	95	6	1407	1883	116	263	7.26e-08	44.3
k141_6764322	5xylanase	39.683	63	36	1	240	422	46	108	4.21e-07	42.0
k141_9328251	1xylanase	36.986	73	36	4	93	296	211	278	3.56e-07	37.0
k141_9328251	3xylanase	35.443	79	41	4	75	296	205	278	3.68e-07	37.0
k141_9328251	4RecName:	40.385	52	24	3	144	284	221	270	3.07e-06	34.3
k141_1963125	9xylanase	26.144	153	88	6	7	393	170	321	2.21e-12	53.9
k141_1963125	10xylanase	26.404	178	106	9	19	495	749	920	3.88e-12	53.9
k141_1963125	5xylanase	26.974	152	94	6	7	432	184	328	4.33e-07	38.5
k141_1963125	4RecName:	25.000	168	106	6	10	456	222	388	5.62e-07	38.5
k141_1963125	3xylanase	28.889	135	75	6	10	354	227	360	8.37e-07	37.7
k141_1963125	11xylanase	28.788	66	40	2	7	201	519	578	8.55e-07	38.1
k141_1963125	1xylanase	28.676	136	74	6	10	354	227	360	1.00e-06	37.7
k141_1963125	6xylanase	24.242	165	104	7	19	456	226	388	8.14e-06	35.0
k141_8366021	10xylanase	36.182	351	179	14	2047	1085	585	920	3.96e-56	199
k141_8366021	9xylanase	28.247	308	181	10	2056	1232	2	302	1.12e-29	110
k141_8366021	5xylanase	29.804	255	162	8	1966	1241	55	305	2.90e-23	92.8
k141_8366021	3xylanase	29.630	297	144	13	1972	1232	79	360	3.70e-22	89.4
k141_8366021	1xylanase	27.397	292	157	11	1972	1232	79	360	3.51e-20	83.6
k141_8366021	4RecName:	26.421	299	160	10	1987	1232	70	355	8.63e-20	82.4
k141_8366021	11xylanase	28.319	226	148	6	1996	1355	372	595	2.09e-19	82.4
k141_8366021	6xylanase	25.418	299	163	10	1987	1232	70	355	4.29e-18	77.0
k141_683731	11xylanase	33.333	63	36	2	171	1	419	481	1.99e-08	41.2
k141_683731	9xylanase	30.864	81	50	1	225	1	52	132	5.15e-08	39.7
k141_683731	5xylanase	32.143	56	36	1	162	1	93	148	3.33e-07	37.7
k141_683731	4RecName:	26.374	91	50	2	222	1	95	185	3.67e-06	34.7
k141_4842895	10xylanase	29.104	134	78	6	508	155	809	941	2.07e-12	55.1
k141_1320337	9xylanase	55.556	36	16	0	153	46	103	138	1.82e-11	49.7
k141_1320337	11xylanase	53.659	41	18	1	150	28	453	492	6.87e-10	45.1
k141_1320337	3xylanase	41.860	43	25	0	171	43	154	196	2.77e-08	40.4
k141_1320337	1xylanase	41.860	43	25	0	171	43	154	196	1.07e-07	38.9
k141_1320337	4RecName:	47.222	36	19	0	153	46	156	191	1.27e-07	38.5
k141_1320337	6xylanase	44.444	36	20	0	153	46	156	191	3.98e-07	37.0
k141_7406560	7xylanase	54.039	359	144	3	99	1172	38	376	1.77e-130	371
k141_7406560	2xylanase	47.739	199	93	5	96	686	30	219	8.82e-59	182
k141_7406560	8xylanase	46.429	196	95	3	105	686	32	219	9.85e-56	178
k141_8366177	3xylanase	33.621	116	62	3	1569	1237	164	269	2.82e-09	50.4
k141_8366177	1xylanase	33.333	111	59	3	1554	1237	169	269	9.73e-09	48.9
k141_8366177	5xylanase	28.155	206	114	9	1575	985	121	301	3.08e-08	47.4
k141_8366177	4RecName:	23.028	317	147	15	1869	982	109	349	6.56e-07	43.1
k141_8366177	11xylanase	23.171	246	133	12	1554	898	461	677	2.52e-06	41.6
k141_8366177	9xylanase	22.131	244	142	9	1572	913	106	325	3.66e-06	40.4
k141_1963330	11xylanase	25.664	113	81	2	534	202	225	336	6.56e-08	41.6
k141_9005574	7xylanase	44.240	217	108	5	845	195	32	235	1.23e-57	181
k141_9005574	2xylanase	40.670	209	102	6	824	201	32	219	2.69e-46	147
k141_9005574	8xylanase	38.140	215	107	6	827	201	25	219	3.85e-38	129
k141_6445096	10xylanase	35.122	205	116	6	597	13	578	775	3.07e-32	127
k141_6445096	9xylanase	30.769	169	104	5	480	1	39	203	8.47e-18	77.4
k141_6445096	1xylanase	30.726	179	103	5	483	1	84	259	4.62e-16	73.2
k141_6445096	3xylanase	30.769	221	122	7	588	1	45	259	5.87e-16	72.8
k141_6445096	5xylanase	33.793	145	82	5	483	67	58	194	1.11e-13	65.5
k141_6445096	6xylanase	25.698	179	112	6	483	1	80	255	4.67e-11	57.4
k141_6445096	4RecName:	25.698	179	112	5	483	1	80	255	1.42e-10	55.8
k141_6445096	11xylanase	27.219	169	112	5	483	1	387	552	3.52e-07	45.4
k141_1963446	9xylanase	39.349	338	182	5	596	1603	7	323	3.64e-77	250
k141_1963446	11xylanase	38.387	310	166	6	686	1603	382	670	7.65e-66	228
k141_1963446	6xylanase	35.068	365	197	9	482	1540	19	355	1.05e-63	214
k141_1963446	4RecName:	36.190	315	173	4	629	1540	58	355	3.58e-62	209
k141_1963446	1xylanase	34.375	416	219	12	470	1621	13	406	3.65e-62	209
k141_1963446	3xylanase	34.195	348	193	6	629	1621	63	391	3.78e-61	206
k141_1963446	5xylanase	30.945	307	173	9	722	1630	65	336	7.86e-38	138
k141_1963446	10xylanase	22.800	250	169	9	692	1396	606	846	1.63e-09	52.8
k141_9005713	7xylanase	44.068	59	33	0	579	403	148	206	3.07e-13	57.4
k141_9005713	2xylanase	41.379	58	34	0	579	406	133	190	6.69e-11	49.7
k141_9005713	8xylanase	35.593	59	37	1	570	397	136	194	1.15e-07	40.8
k141_8045479	6xylanase	40.678	59	33	1	171	1	48	106	6.34e-07	37.7
k141_8045479	4RecName:	42.222	45	26	0	171	37	48	92	1.32e-06	37.0
k141_8045479	11xylanase	37.255	51	32	0	174	22	354	404	1.35e-06	37.0
k141_2284669	11xylanase	50.000	102	50	1	21	323	493	594	1.01e-29	102
k141_2284669	9xylanase	42.000	100	58	0	24	323	145	244	3.56e-28	95.9
k141_2284669	4RecName:	43.564	101	56	1	24	323	196	296	2.94e-23	83.2
k141_2284669	6xylanase	42.574	101	57	1	24	323	196	296	9.23e-23	81.6
k141_2284669	1xylanase	41.584	101	58	1	24	323	200	300	8.12e-22	79.3
k141_2284669	3xylanase	36.634	101	63	1	24	323	200	300	3.31e-19	71.6
k141_2284669	5xylanase	35.514	107	67	2	21	335	158	264	7.25e-16	62.4
k141_2284669	10xylanase	28.125	96	65	4	51	332	728	821	8.19e-07	36.6
k141_3564035	9xylanase	46.957	115	46	1	2	346	128	227	1.16e-36	117
k141_3564035	11xylanase	49.123	114	43	1	5	346	478	576	4.82e-34	114
k141_3564035	3xylanase	40.870	115	50	2	2	343	185	282	1.58e-21	78.2
k141_3564035	1xylanase	37.931	116	54	2	2	346	185	283	1.23e-20	75.5
k141_3564035	6xylanase	35.652	115	56	2	5	346	182	279	1.14e-19	72.8
k141_3564035	4RecName:	34.783	115	57	2	5	346	182	279	2.49e-18	68.9
k141_3564035	5xylanase	39.000	100	43	2	5	301	145	227	3.81e-16	62.8
k141_1320805	10xylanase	32.056	287	165	12	3	791	647	927	5.15e-37	130
k141_1320805	9xylanase	26.906	223	134	9	18	611	81	299	5.88e-16	67.0
k141_1320805	3xylanase	27.309	249	139	12	12	647	125	368	1.77e-11	53.9
k141_1320805	4RecName:	25.000	272	165	11	12	722	121	388	2.92e-11	53.1
k141_1320805	6xylanase	23.897	272	168	10	12	722	121	388	1.13e-10	51.2
k141_1320805	1xylanase	26.613	248	125	12	12	620	125	360	3.66e-10	49.7
k141_1320805	11xylanase	28.251	223	131	10	18	611	430	648	1.42e-09	48.1
k141_1320805	5xylanase	26.754	228	118	11	12	611	99	305	9.81e-09	45.4
k141_4843276	10xylanase	37.662	77	38	4	8862	9092	916	982	7.84e-06	40.8
k141_5484718	10xylanase	28.125	64	45	1	468	280	919	982	3.70e-06	35.8
k141_8366699	1xylanase	41.071	112	58	3	1	321	212	320	1.48e-22	80.9
k141_8366699	3xylanase	39.286	112	60	3	1	321	212	320	9.62e-22	78.6
k141_8366699	9xylanase	41.053	95	49	4	1	279	157	246	4.04e-19	70.9
k141_8366699	4RecName:	38.298	94	54	2	1	279	208	298	1.30e-18	69.7
k141_8366699	6xylanase	37.234	94	55	2	1	279	208	298	9.07e-18	67.4
k141_8366699	11xylanase	36.975	119	59	5	1	321	506	620	1.24e-15	61.2
k141_8366699	5xylanase	32.456	114	70	5	1	330	171	281	3.97e-11	48.5
k141_8366699	10xylanase	30.208	96	54	3	1	273	731	818	1.76e-07	38.1
k141_4843427	10xylanase	30.435	69	44	2	274	77	920	987	1.66e-06	37.0
k141_1002421	10xylanase	29.630	81	53	2	597	364	918	997	2.78e-07	40.4
k141_2285012	9xylanase	35.974	303	163	7	8342	9193	39	329	2.12e-55	188
k141_2285012	9xylanase	28.625	269	160	11	3333	4058	39	302	6.08e-22	90.5
k141_2285012	5xylanase	37.171	304	165	7	8330	9217	55	340	1.79e-52	182
k141_2285012	5xylanase	29.553	291	166	13	3336	4145	60	332	1.53e-19	84.3
k141_2285012	11xylanase	34.084	311	177	8	8309	9193	377	675	5.95e-50	181
k141_2285012	11xylanase	25.940	266	166	8	3204	3932	337	594	2.49e-11	59.3
k141_2285012	10xylanase	33.604	369	201	15	3240	4250	585	941	9.86e-50	184
k141_2285012	10xylanase	24.862	362	225	16	8246	9274	583	916	1.04e-15	73.9
k141_2285012	4RecName:	32.602	319	178	8	8276	9160	58	363	7.18e-47	166
k141_2285012	4RecName:	25.649	308	187	13	3255	4064	54	357	3.31e-15	70.9
k141_2285012	1xylanase	34.853	307	165	7	8276	9127	63	357	1.22e-45	162
k141_2285012	1xylanase	30.137	219	137	5	3330	3938	84	302	1.24e-18	81.6
k141_2285012	3xylanase	33.645	321	166	9	8336	9193	83	391	1.22e-44	159
k141_2285012	3xylanase	27.972	286	171	8	3330	4082	84	369	1.66e-19	84.0
k141_2285012	6xylanase	31.661	319	181	8	8276	9160	58	363	2.34e-43	155
k141_2285012	6xylanase	23.944	284	175	11	3324	4064	78	357	1.73e-13	65.5
k141_5805988	1xylanase	33.871	124	53	4	460	89	175	269	7.77e-14	57.8
k141_5805988	4RecName:	32.258	124	55	5	460	89	171	265	1.36e-13	57.0
k141_5805988	6xylanase	32.258	124	55	5	460	89	171	265	4.39e-13	55.5
k141_5805988	3xylanase	35.484	124	51	4	460	89	175	269	6.49e-13	55.1
k141_5805988	11xylanase	31.933	119	53	5	445	89	472	562	5.16e-09	43.9
k141_5805988	9xylanase	28.800	125	61	6	445	71	123	219	2.65e-08	41.6
k141_5805988	5xylanase	26.829	123	61	6	457	89	135	228	4.52e-06	35.0
k141_5805988	10xylanase	31.868	91	50	3	280	8	730	808	6.17e-06	35.0
k141_361768	9xylanase	32.039	206	105	8	114	731	16	186	2.49e-26	95.1
k141_361768	11xylanase	33.495	206	104	7	114	731	363	535	3.07e-26	96.7
k141_361768	6xylanase	28.063	253	143	8	3	731	15	238	5.05e-22	84.0
k141_361768	4RecName:	29.577	213	113	8	114	731	56	238	7.97e-22	83.2
k141_361768	1xylanase	28.125	224	117	9	93	731	52	242	8.74e-19	74.7
k141_361768	3xylanase	27.826	230	110	10	93	731	52	242	8.96e-19	74.3
k141_361768	5xylanase	24.870	193	104	7	144	716	42	195	3.37e-13	58.2
k141_2602410	6xylanase	29.240	171	93	7	531	70	219	378	1.01e-17	69.7
k141_2602410	1xylanase	29.825	171	90	7	531	73	223	381	1.36e-17	69.3
k141_2602410	4RecName:	28.342	187	105	8	531	25	219	394	3.40e-16	65.5
k141_2602410	3xylanase	32.192	146	75	7	531	136	223	358	1.18e-15	63.5
k141_2602410	9xylanase	28.313	166	83	8	510	79	174	325	1.29e-15	63.5
k141_2602410	11xylanase	28.902	173	89	7	528	70	517	675	2.47e-14	60.1
k141_2602410	5xylanase	28.571	168	99	6	513	31	187	340	6.57e-13	55.8
k141_2922796	9xylanase	34.014	147	81	2	491	51	193	323	3.63e-29	100
k141_2922796	11xylanase	30.405	148	83	3	491	51	542	670	7.13e-22	81.3
k141_2922796	6xylanase	36.719	128	62	2	491	114	245	355	2.88e-21	79.3
k141_2922796	4RecName:	33.918	171	72	5	491	51	245	398	1.70e-20	77.0
k141_2922796	3xylanase	29.193	161	86	4	491	36	249	390	2.26e-19	73.9
k141_2922796	1xylanase	32.738	168	76	5	491	51	249	400	2.41e-19	73.9
k141_2922796	5xylanase	27.097	155	82	5	494	36	207	332	4.22e-09	44.3
k141_1002535	1xylanase	40.690	145	68	5	17	427	124	258	5.06e-29	100
k141_1002535	3xylanase	39.456	147	71	5	11	427	122	258	2.49e-28	97.8
k141_1002535	11xylanase	41.549	142	69	7	5	427	423	551	1.44e-26	94.0
k141_1002535	9xylanase	37.857	140	73	7	11	427	76	202	2.70e-26	91.7
k141_1002535	4RecName:	35.762	151	75	6	5	427	116	254	1.51e-21	79.3
k141_1002535	6xylanase	34.014	147	75	6	17	427	120	254	1.11e-19	73.9
k141_1002535	5xylanase	32.773	119	62	6	5	361	94	194	2.46e-09	44.3
k141_1002535	10xylanase	26.144	153	88	7	2	433	644	780	4.85e-06	35.0
k141_4843626	9xylanase	42.007	269	142	4	3	791	65	325	5.62e-76	228
k141_4843626	11xylanase	41.544	272	143	8	3	800	414	675	2.90e-66	212
k141_4843626	3xylanase	36.458	288	153	5	3	800	111	390	6.77e-55	175
k141_4843626	1xylanase	33.663	303	156	5	3	800	111	405	3.22e-51	166
k141_4843626	6xylanase	32.026	306	159	5	3	800	107	403	2.77e-49	161
k141_4843626	4RecName:	31.699	306	160	5	3	800	107	403	3.02e-47	155
k141_4843626	5xylanase	32.847	274	150	9	3	800	85	332	3.59e-36	125
k141_4843626	10xylanase	24.696	247	152	11	3	707	636	860	9.59e-12	55.8
k141_3884728	9xylanase	35.583	163	87	6	44	532	58	202	1.01e-27	96.7
k141_3884728	11xylanase	38.217	157	79	6	62	532	413	551	5.07e-27	96.7
k141_3884728	3xylanase	36.471	170	85	6	56	541	108	262	1.37e-23	86.3
k141_3884728	1xylanase	36.571	175	86	8	44	541	104	262	7.34e-23	84.3
k141_3884728	4RecName:	34.857	175	89	8	44	541	100	258	2.18e-22	83.2
k141_3884728	6xylanase	33.143	175	92	7	44	541	100	258	3.39e-22	82.4
k141_3884728	5xylanase	28.481	158	89	6	71	541	87	221	6.12e-12	53.1
k141_3884748	11xylanase	32.536	209	112	8	1	627	372	551	2.16e-29	104
k141_3884748	9xylanase	33.333	201	100	9	34	627	33	202	6.92e-28	98.2
k141_3884748	1xylanase	33.333	213	101	10	34	636	79	262	1.15e-25	93.2
k141_3884748	3xylanase	32.075	212	105	8	34	636	79	262	1.16e-25	93.2
k141_3884748	4RecName:	31.754	211	107	10	34	636	75	258	3.79e-24	89.0
k141_3884748	6xylanase	30.806	211	109	10	34	636	75	258	4.85e-22	83.2
k141_3884748	5xylanase	29.448	163	86	6	151	636	87	221	5.94e-14	59.7
k141_3884748	10xylanase	26.286	175	107	5	115	633	626	780	5.83e-10	48.1
k141_3884755	1xylanase	34.677	124	59	6	369	1	160	262	1.19e-14	59.3
k141_3884755	3xylanase	33.333	123	62	4	369	1	160	262	1.52e-14	58.9
k141_3884755	9xylanase	32.283	127	62	7	384	10	98	202	3.68e-14	57.8
k141_3884755	11xylanase	31.200	125	66	6	384	10	447	551	1.33e-13	56.2
k141_3884755	6xylanase	29.032	124	66	5	369	1	156	258	2.23e-11	49.7
k141_3884755	4RecName:	30.645	124	64	6	369	1	156	258	2.28e-11	49.7
k141_6765283	9xylanase	31.395	86	46	2	820	1077	62	134	4.09e-07	40.8
k141_6765283	11xylanase	36.364	88	37	5	829	1083	414	485	5.52e-07	40.8
k141_6765283	1xylanase	29.762	84	55	2	829	1077	111	191	6.28e-06	37.0
k141_6765283	6xylanase	32.584	89	50	3	823	1077	105	187	9.31e-06	36.6
k141_6765283	4RecName:	31.111	90	52	3	820	1077	104	187	9.64e-06	36.6
k141_9329278	11xylanase	39.474	38	23	0	282	395	365	402	1.69e-06	37.4
k141_6445847	9xylanase	36.570	309	165	6	1924	1055	30	326	3.49e-64	207
k141_6445847	11xylanase	35.613	351	190	11	1978	983	365	698	5.07e-64	216
k141_6445847	5xylanase	38.966	290	152	7	1903	1058	57	329	3.07e-55	184
k141_6445847	3xylanase	34.985	323	163	9	1912	1049	80	390	9.08e-53	177
k141_6445847	1xylanase	33.728	338	162	9	1912	1049	80	405	1.60e-52	177
k141_6445847	4RecName:	30.110	362	185	9	1978	1049	58	403	2.67e-47	162
k141_6445847	6xylanase	29.834	362	186	9	1978	1049	58	403	7.74e-47	161
k141_6445847	10xylanase	23.701	308	202	11	1927	1055	597	888	6.58e-12	58.2
k141_8367260	7xylanase	46.766	201	92	6	121	720	49	235	6.24e-60	184
k141_8367260	2xylanase	43.077	195	89	5	133	714	46	219	5.35e-49	151
k141_8367260	8xylanase	40.000	195	96	6	133	714	45	219	1.04e-40	134
k141_6765567	9xylanase	41.566	332	172	5	29786	30754	7	325	8.83e-85	274
k141_6765567	11xylanase	38.375	357	193	8	29786	30838	354	689	1.08e-70	245
k141_6765567	4RecName:	37.855	317	176	4	29789	30703	48	355	6.42e-62	211
k141_6765567	3xylanase	32.316	393	225	9	29666	30754	6	387	5.46e-60	204
k141_6765567	6xylanase	36.593	317	180	4	29789	30703	48	355	1.13e-59	204
k141_6765567	1xylanase	33.247	385	224	8	29672	30760	8	381	2.82e-59	203
k141_6765567	5xylanase	32.938	337	182	12	29792	30763	27	332	5.47e-40	146
k141_6765567	10xylanase	24.561	285	187	10	29843	30670	595	860	1.81e-15	74.3
k141_3565086	11xylanase	34.252	254	130	11	749	3	304	525	3.03e-39	134
k141_3565086	9xylanase	36.364	198	100	7	590	3	3	176	4.15e-36	121
k141_3565086	1xylanase	32.000	200	108	7	578	3	52	231	3.61e-28	101
k141_3565086	6xylanase	30.348	201	111	7	578	3	47	227	5.12e-28	101
k141_3565086	4RecName:	30.000	200	113	6	578	3	47	227	2.65e-27	99.4
k141_3565086	3xylanase	32.000	200	108	7	578	3	52	231	4.69e-27	98.2
k141_3565086	5xylanase	30.168	179	96	7	524	3	36	190	6.39e-20	78.2
k141_3565086	10xylanase	26.627	169	85	7	473	3	609	750	1.53e-06	38.5
k141_685553	9xylanase	37.542	301	156	7	2311	3156	39	326	6.58e-58	194
k141_685553	11xylanase	36.842	304	162	9	2296	3156	383	673	1.48e-56	199
k141_685553	5xylanase	38.144	291	156	7	2302	3153	56	329	4.77e-53	182
k141_685553	6xylanase	32.418	364	179	11	2227	3162	55	403	8.04e-47	164
k141_685553	1xylanase	34.627	335	182	10	2203	3141	52	371	8.04e-47	164
k141_685553	4RecName:	35.077	325	173	12	2236	3141	58	367	2.39e-46	162
k141_685553	3xylanase	34.169	319	164	10	2308	3162	84	390	2.01e-44	156
k141_685553	10xylanase	24.375	320	218	13	2308	3240	609	913	2.83e-11	57.4
k141_4527036	7xylanase	34.466	206	132	2	6	623	38	240	2.20e-41	135
k141_4527036	8xylanase	30.769	195	124	4	21	602	35	219	1.85e-29	102
k141_4527036	2xylanase	31.633	196	120	6	21	602	36	219	8.85e-29	98.6
k141_362600	9xylanase	33.750	80	38	4	4983	4771	252	325	4.95e-08	46.2
k141_4844492	9xylanase	34.296	277	156	6	186	962	61	329	1.14e-51	170
k141_4844492	3xylanase	34.181	354	177	15	6	965	61	392	1.70e-51	171
k141_4844492	1xylanase	31.707	369	181	15	6	965	61	407	3.11e-45	154
k141_4844492	4RecName:	31.519	349	191	13	6	974	56	382	1.67e-43	150
k141_4844492	11xylanase	31.845	336	192	9	6	965	363	677	3.93e-43	153
k141_4844492	6xylanase	29.380	371	190	13	6	965	56	405	2.34e-41	144
k141_4844492	5xylanase	32.581	310	167	14	75	968	56	335	2.70e-33	121
k141_4844492	10xylanase	24.516	310	180	13	81	947	609	885	1.88e-09	49.7
k141_6766108	9xylanase	41.063	207	117	2	24	638	32	235	4.21e-55	169
k141_6766108	11xylanase	40.758	211	118	3	9	632	376	582	2.45e-52	169
k141_6766108	3xylanase	37.387	222	124	4	9	638	73	291	2.97e-48	153
k141_6766108	4RecName:	34.529	223	131	3	6	638	68	287	2.02e-46	149
k141_6766108	1xylanase	36.486	222	126	4	9	638	73	291	3.34e-45	145
k141_6766108	6xylanase	33.784	222	132	3	9	638	69	287	6.14e-43	139
k141_6766108	5xylanase	35.468	203	122	5	36	638	56	251	6.55e-39	129
k141_6766108	10xylanase	25.962	208	138	6	42	638	609	809	1.83e-12	55.8
k141_9007437	4RecName:	26.667	90	60	3	364	101	104	189	3.48e-06	35.8
k141_9007437	6xylanase	29.348	92	53	4	352	101	102	189	3.68e-06	35.8
k141_5486270	9xylanase	39.349	338	182	5	1737	2744	7	323	1.28e-78	251
k141_5486270	11xylanase	39.482	309	162	6	1830	2744	383	670	5.25e-68	232
k141_5486270	4RecName:	38.095	315	167	5	1770	2681	58	355	8.82e-65	215
k141_5486270	6xylanase	37.160	331	176	6	1722	2681	46	355	4.83e-64	213
k141_5486270	1xylanase	36.565	361	182	8	1770	2762	63	406	7.41e-64	213
k141_5486270	3xylanase	35.043	351	186	7	1770	2762	63	391	1.36e-62	208
k141_5486270	5xylanase	33.438	317	172	8	1833	2771	55	336	3.08e-43	152
k141_5486270	10xylanase	24.324	259	166	9	1839	2552	608	857	2.12e-12	60.5
k141_6446966	11xylanase	36.296	135	50	5	543	139	390	488	5.45e-19	73.6
k141_6446966	9xylanase	43.836	73	31	2	360	142	76	138	1.59e-17	68.9
k141_6446966	4RecName:	32.432	148	54	7	390	1	100	219	2.42e-14	60.1
k141_6446966	1xylanase	32.031	128	53	3	360	1	122	223	2.46e-13	57.0
k141_6446966	3xylanase	30.469	128	55	3	360	1	122	223	1.08e-12	55.1
k141_6446966	6xylanase	29.452	146	61	6	390	1	100	219	4.37e-12	53.5
k141_6446966	5xylanase	36.620	71	31	2	354	142	98	154	2.75e-10	48.1
k141_5166415	9xylanase	42.105	152	82	2	1996	2451	7	152	1.41e-35	127
k141_5166415	1xylanase	43.558	163	74	3	1999	2454	53	208	2.94e-35	129
k141_5166415	4RecName:	39.877	163	81	2	1999	2454	48	204	7.46e-34	124
k141_5166415	3xylanase	41.358	162	77	3	1999	2451	53	207	1.16e-33	124
k141_5166415	6xylanase	39.877	163	81	2	1999	2454	48	204	3.67e-33	122
k141_5166415	11xylanase	39.259	135	82	0	1996	2400	354	488	3.30e-29	113
